t+AF8-degree+AF8-celsius,t+AF8-degree+AF8-celsius,umidade,altitude,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct,t+AF8-degree+AF8-celsius,umidade,altitude,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct,t+AF8-degree+AF8-celsius,umidade,altitude,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct
26.7,26.7,83.3,164.5,4.41,61.58,13.92,10.92,9.05,0.13,26.7,83.3,164.5,4.41,61.58,13.92,10.92,9.05,0.13,26.7,83.3,164.4,4.41,61.58,13.92,10.92,9.05,0.13
28.1,28.1,72.6,153.9,16.31,16.72,5.6,36.9,23.06,2.21,28.1,72.6,153.9,16.31,16.72,5.6,36.9,23.06,2.21,28.1,72.6,154,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,72.6,153.9,16.31,16.72,5.6,36.9,23.06,2.21,28.1,72.6,153.9,16.31,16.72,5.6,36.9,23.06,2.21,28.1,72.6,154,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,72.6,154,16.31,16.72,5.6,36.9,23.06,2.21,28.1,72.6,153.9,16.31,16.72,5.6,36.9,23.06,2.21,28.1,72.6,153.9,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,153.9,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,153.8,16.31,16.72,5.6,36.9,23.06,2.21,28.1,72.6,154,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,153.8,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,153.9,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,153.8,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,153.8,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,153.8,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,153.8,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,153.8,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,153.6,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,153.8,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,153.6,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,153.8,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,153.3,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,153.3,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,153.6,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,153.8,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,72.6,153,16.31,16.72,5.6,36.9,23.06,2.21,28.1,72.6,152.4,16.31,16.72,5.6,36.9,23.06,2.21,28.1,72.6,152.3,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,72.6,152.4,16.31,16.72,5.6,36.9,23.06,2.21,28.1,72.6,152.3,16.31,16.72,5.6,36.9,23.06,2.21,28.1,72.6,153,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,72.6,152.3,16.31,16.72,5.6,36.9,23.06,2.21,28.1,72.6,152.4,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.5,152.2,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.5,152.2,16.31,16.72,5.6,36.9,23.06,2.21,28.1,72.6,152.3,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.5,152,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.5,152,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.5,152.2,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.5,152,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.5,152,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.5,152,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.6,151.8,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.6,151.8,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.5,152,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.6,151.5,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.6,151.5,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.6,151.8,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.5,152,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.6,151.2,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.6,151.1,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.6,151.5,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.6,151.1,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.6,151.1,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.6,151.2,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.6,151.1,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.6,151.2,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.6,151.1,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.6,151.2,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.6,151.1,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.6,151.2,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.6,151.2,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.6,151.2,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.6,151.3,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.6,151.3,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.6,151.2,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.6,151.3,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.6,151.3,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.6,151.3,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,151.3,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,151.3,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.6,151.3,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,151.3,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,151.3,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,151.3,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,151.4,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,151.4,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,151.4,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,151.3,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,151.4,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,151.5,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,151.4,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,151.5,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,151.4,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,151.5,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,151.5,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,151.5,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,151.6,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,151.6,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,151.5,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,151.7,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,151.7,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,151.6,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,151.7,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,151.7,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,151.7,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,151.6,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,72.6,152.2,16.31,16.72,5.6,36.9,23.06,2.21,28.1,72.6,152.2,16.31,16.72,5.6,36.9,23.06,2.21,28.1,72.6,152.5,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,72.6,152.2,16.31,16.72,5.6,36.9,23.06,2.21,28.1,72.6,152.2,16.31,16.72,5.6,36.9,23.06,2.21,28.1,72.6,152.5,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,72.6,152.5,16.31,16.72,5.6,36.9,23.06,2.21,28.1,72.6,152.2,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,152.6,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,152.6,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,152.7,16.31,16.72,5.6,36.9,23.06,2.21,28.1,72.6,152.5,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,152.7,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,152.6,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,152.7,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,152.7,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,152.7,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,153,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,153,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,152.7,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,153.1,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,153.1,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,153,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,153.2,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,153.2,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,153.3,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,153.1,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,153.3,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,153.3,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,153.2,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,153.3,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,153.3,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,153.5,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,153.5,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,153.3,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.4,153.7,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.4,153.7,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,153.5,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.4,153.8,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.4,153.8,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.4,153.7,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.4,153.9,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.4,153.9,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.4,153.8,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,153.9,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,153.9,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.4,153.9,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,154.1,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,154.1,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,154.2,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,153.9,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,154.2,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,154.1,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.5,154.3,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.5,154.3,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.5,154.4,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,154.2,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.5,154.4,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.5,154.4,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.5,154.3,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.5,154.4,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.5,154.4,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,154.5,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,154.5,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.5,154.4,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,154.6,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,154.6,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,154.5,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,154.7,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,154.7,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,154.6,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,154.8,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,154.8,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,154.7,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,154.8,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,154.8,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,154.9,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,154.8,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.3,154.9,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,154.8,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.4,154.9,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.4,154.9,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,154.9,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,154.8,16.31,16.72,5.6,36.9,23.06,2.21
28.1,28.1,73.4,154.7,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.4,154.9,16.31,16.72,5.6,36.9,23.06,2.21,28.1,73.3,154.9,16.31,16.72,5.6,36.9,23.06,2.21
