t+AF8-degree+AF8-celsius,t+AF8-degree+AF8-celsius,umidade,altitude,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct,t+AF8-degree+AF8-celsius,umidade,altitude,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct,t+AF8-degree+AF8-celsius,umidade,altitude,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct
28.4,28.4,63.6,154.1,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.6,154.4,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.6,153.9,4.41,61.58,13.92,10.92,9.05,0.13
28.4,28.4,63.6,154.4,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.6,154.1,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.6,154.6,4.41,61.58,13.92,10.92,9.05,0.13
28.4,28.4,63.6,154.6,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.5,154.6,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.5,154.6,4.41,61.58,13.92,10.92,9.05,0.13
28.4,28.4,63.5,154.6,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.5,154.6,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.6,154.6,4.41,61.58,13.92,10.92,9.05,0.13
28.4,28.4,63.5,154.6,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.5,154.6,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.5,155,4.41,61.58,13.92,10.92,9.05,0.13
28.4,28.4,63.5,155,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.5,155.3,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.5,155.5,4.41,61.58,13.92,10.92,9.05,0.13
28.4,28.4,63.5,155.3,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.5,155,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.5,155.5,4.41,61.58,13.92,10.92,9.05,0.13
28.4,28.4,63.5,155.5,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.5,155.3,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.5,155.5,4.41,61.58,13.92,10.92,9.05,0.13
28.4,28.4,63.5,155.5,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.5,155.5,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.5,155.9,4.41,61.58,13.92,10.92,9.05,0.13
28.4,28.4,63.5,155.9,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.5,155.5,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.5,156.2,4.41,61.58,13.92,10.92,9.05,0.13
28.4,28.4,63.5,156.2,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.5,156.2,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.5,155.9,4.41,61.58,13.92,10.92,9.05,0.13
28.4,28.4,63.5,156.2,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.5,156.2,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.5,155.9,4.41,61.58,13.92,10.92,9.05,0.13
28.4,28.4,62.7,157.6,4.41,61.58,13.92,10.92,9.05,0.13,28.4,62.7,157.6,4.41,61.58,13.92,10.92,9.05,0.13,28.4,62.7,157.3,4.41,61.58,13.92,10.92,9.05,0.13
28.4,28.4,62.7,157.6,4.41,61.58,13.92,10.92,9.05,0.13,28.4,62.7,157.6,4.41,61.58,13.92,10.92,9.05,0.13,28.4,62.7,157.3,4.41,61.58,13.92,10.92,9.05,0.13
28.4,28.4,62.7,157.3,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.4,157.2,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.4,157.3,4.41,61.58,13.92,10.92,9.05,0.13
28.4,28.4,63.4,157.2,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.4,157.3,4.41,61.58,13.92,10.92,9.05,0.13,28.4,62.7,157.3,4.41,61.58,13.92,10.92,9.05,0.13
28.4,28.4,63.4,157.3,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.4,157.2,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.4,157.3,4.41,61.58,13.92,10.92,9.05,0.13
28.4,28.4,63.4,157.3,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.4,157.3,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.4,157.2,4.41,61.58,13.92,10.92,9.05,0.13
28.4,28.4,63.4,157.2,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.4,156.9,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.4,157.3,4.41,61.58,13.92,10.92,9.05,0.13
28.4,28.4,63.4,156.9,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.4,156.9,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.4,157.2,4.41,61.58,13.92,10.92,9.05,0.13
28.4,28.4,63.4,156.9,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.4,156.9,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.5,157.1,4.41,61.58,13.92,10.92,9.05,0.13
28.4,28.4,63.5,157.1,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.4,156.9,4.41,61.58,13.92,10.92,9.05,0.13,28.4,63.4,156.9,4.41,61.58,13.92,10.92,9.05,0.13
28.7,28.7,62.5,157.4,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,157.8,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,158,16.31,16.72,5.6,36.9,23.06,2.21
28.7,28.7,62.5,157.8,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,157.4,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,158,16.31,16.72,5.6,36.9,23.06,2.21
28.7,28.7,62.5,158,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,157.8,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,158.2,16.31,16.72,5.6,36.9,23.06,2.21
28.7,28.7,62.5,158.2,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,158.4,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,158,16.31,16.72,5.6,36.9,23.06,2.21
28.7,28.7,62.5,158.4,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,158.4,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,158.2,16.31,16.72,5.6,36.9,23.06,2.21
28.7,28.7,62.5,158.4,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,158.4,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,158.7,16.31,16.72,5.6,36.9,23.06,2.21
28.7,28.7,62.5,158.7,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,158.4,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,158.8,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.6,158.8,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,158.7,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,158.8,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.6,158.8,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,158.8,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,158.9,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.6,158.9,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,158.8,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,158.9,16.31,16.72,5.6,36.9,23.06,2.21
28.7,28.7,62.5,158.9,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,158.9,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,158.9,16.31,16.72,5.6,36.9,23.06,2.21
28.7,28.7,62.5,158.9,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,158.9,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,159,16.31,16.72,5.6,36.9,23.06,2.21
28.7,28.7,62.5,159,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,158.9,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,159.1,16.31,16.72,5.6,36.9,23.06,2.21
28.7,28.7,62.5,159.1,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,159,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,158.9,16.31,16.72,5.6,36.9,23.06,2.21
28.7,28.7,62.5,159.1,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,159.1,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,159.1,16.31,16.72,5.6,36.9,23.06,2.21
28.7,28.7,62.5,159.1,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,159.1,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,158.6,16.31,16.72,5.6,36.9,23.06,2.21
28.7,28.7,62.5,158.6,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,159.1,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,158.7,16.31,16.72,5.6,36.9,23.06,2.21
28.7,28.7,62.5,158.7,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,158.5,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,158.6,16.31,16.72,5.6,36.9,23.06,2.21
28.7,28.7,62.5,158.5,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,158.7,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.5,158.6,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.5,158.6,16.31,16.72,5.6,36.9,23.06,2.21,28.7,62.5,158.5,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.5,158.6,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.5,158.6,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.5,158.6,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.5,158.6,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.5,158.6,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,158.6,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.5,158.6,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.6,158.6,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.5,158.6,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,158.7,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.6,158.7,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,158.6,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,158.6,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.6,158.6,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,158.7,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.5,158.6,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.5,158.6,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.5,158.5,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,158.6,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.5,158.5,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.5,158.6,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.5,158.5,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.5,158.5,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.5,158.5,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.5,158.6,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.5,158.6,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.5,158.5,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.5,158.7,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.5,158.7,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.5,158.6,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.5,158.7,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.5,158.7,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.5,158.7,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,159.3,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.6,159.3,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.5,158.7,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,159.4,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.6,159.4,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,159.3,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,159.5,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.6,159.5,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,159.4,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.7,159.7,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.7,159.7,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,159.5,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.7,159.7,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.7,159.7,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.7,159.7,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,159.5,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.7,159.6,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.7,159.7,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.7,159.6,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.7,159.7,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.7,159.6,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.7,159.6,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.7,159.6,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.7,159.7,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.7,159.7,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.7,159.7,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.7,159.6,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,159.7,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.6,159.7,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.7,159.7,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,159.4,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.6,159.4,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,159.7,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.7,159.7,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.6,158.7,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,158,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,157.5,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.6,158,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,158.7,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,157.5,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.6,157.5,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,158,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,158.7,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.6,157.5,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,157.4,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,157.5,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.6,157.4,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,157.5,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,157,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.6,157,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,157.4,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,157.5,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.6,157.4,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,157,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,157.4,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.6,157.4,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,157.4,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,157.4,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.6,157.4,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,157.4,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,157.4,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.6,157.4,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,157.4,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.7,157.2,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.7,157.2,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.6,157.4,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.7,157.1,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.7,157.1,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.7,157.2,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.7,157.1,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.7,157.1,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.8,157.1,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.7,157.1,16.31,16.72,5.6,36.9,23.06,2.21
28.6,28.6,62.8,157.1,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.7,157.1,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.8,157,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0
28.6,28.6,62.8,157,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.8,157.1,16.31,16.72,5.6,36.9,23.06,2.21,28.6,62.8,157.1,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0
28.6,28.6,62.8,157.1,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.8,157.2,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.8,157,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0
28.6,28.6,62.8,157.2,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.8,157.1,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.8,160,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0
28.6,28.6,62.8,160,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.8,160,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.8,157.2,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0
28.6,28.6,62.8,160,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.8,166.7,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.8,160,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0
28.6,28.6,62.8,166.7,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.8,160,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.8,170.3,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0
28.6,28.6,62.8,170.3,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.8,173.3,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.8,166.7,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0
28.6,28.6,62.8,173.3,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.8,170.3,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.6,176.2,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0
28.6,28.6,62.6,176.2,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.8,173.3,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.6,176.2,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0
28.6,28.6,62.6,176.2,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.6,182,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.6,176.2,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0
28.6,28.6,62.6,182,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.6,184.2,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.6,176.2,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0
28.6,28.6,62.6,184.2,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.6,182,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.6,182.1,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0
28.6,28.6,62.6,182.1,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.6,184.2,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.6,179.7,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0
28.6,28.6,62.6,179.7,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.5,179.7,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.6,182.1,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0
28.6,28.6,62.5,179.7,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.6,179.7,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.5,174.4,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0
28.6,28.6,62.5,174.4,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.5,174.8,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.5,179.7,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0
28.6,28.6,62.5,174.8,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.5,174.4,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.4,174.1,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0
28.6,28.6,62.4,174.1,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.5,174.8,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.4,173.3,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0
28.6,28.6,62.4,173.3,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.4,173.3,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.4,174.1,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0
28.6,28.6,62.4,173.3,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.4,173.3,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.4,173,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0
28.6,28.6,62.4,173,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.4,173.3,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0,28.6,62.4,172.1,8.400709829876233,7.6093943811170766,5.276643518728101,49.021267734429465,29.691984535849127,0.0
