t+AF8-degree+AF8-celsius,t+AF8-degree+AF8-celsius,umidade,altitude,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct,t+AF8-degree+AF8-celsius,umidade,altitude,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct,t+AF8-degree+AF8-celsius,umidade,altitude,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct
24.6,24.6,61.5,191.7,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.5,191.7,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.5,191.7,19.01,8.31,15.44,23.61,33.62,0.00
24.6,24.6,61.5,191.7,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.5,191.7,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.4,191.2,19.01,8.31,15.44,23.61,33.62,0.00
24.6,24.6,61.4,191.2,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.4,191.2,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.5,191.7,19.01,8.31,15.44,23.61,33.62,0.00
24.6,24.6,61.4,191.2,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.4,191.2,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.4,191.1,19.01,8.31,15.44,23.61,33.62,0.00
24.6,24.6,61.4,191.1,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.4,191,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.4,191.2,19.01,8.31,15.44,23.61,33.62,0.00
24.6,24.6,61.4,191,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.4,191.1,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.4,191,19.01,8.31,15.44,23.61,33.62,0.00
24.6,24.6,61.4,191,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.4,191,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.4,191.1,19.01,8.31,15.44,23.61,33.62,0.00
24.6,24.6,61.4,191,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.5,190.6,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.4,191,19.01,8.31,15.44,23.61,33.62,0.00
24.6,24.6,61.5,190.6,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.4,191,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.5,190.3,19.01,8.31,15.44,23.61,33.62,0.00
24.6,24.6,61.5,190.3,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.5,190.6,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.5,189.8,19.01,8.31,15.44,23.61,33.62,0.00
24.6,24.6,61.5,189.8,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.5,189.8,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.5,190.3,19.01,8.31,15.44,23.61,33.62,0.00
24.6,24.6,61.5,189.8,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.5,189.8,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.5,189.6,19.01,8.31,15.44,23.61,33.62,0.00
24.6,24.6,61.5,189.6,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.5,189.6,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.5,189.8,19.01,8.31,15.44,23.61,33.62,0.00
24.6,24.6,61.5,189.6,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.6,189.7,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.5,189.6,19.01,8.31,15.44,23.61,33.62,0.00
24.6,24.6,61.6,189.7,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.5,189.6,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.6,189.6,19.01,8.31,15.44,23.61,33.62,0.00
24.6,24.6,61.6,189.6,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.6,189.7,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.6,189.6,19.01,8.31,15.44,23.61,33.62,0.00
24.6,24.6,61.6,189.6,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.7,189.5,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.6,189.6,19.01,8.31,15.44,23.61,33.62,0.00
24.6,24.6,61.7,189.5,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.6,189.6,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.7,189.4,19.01,8.31,15.44,23.61,33.62,0.00
24.6,24.6,61.7,189.4,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.7,189.4,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.7,189.5,19.01,8.31,15.44,23.61,33.62,0.00
24.6,24.6,61.7,189.4,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.7,189.4,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.7,189.6,19.01,8.31,15.44,23.61,33.62,0.00
24.6,24.6,61.7,189.6,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.7,189.6,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.7,189.4,19.01,8.31,15.44,23.61,33.62,0.00
24.6,24.6,61.7,189.6,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.7,189.6,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.7,189.7,19.01,8.31,15.44,23.61,33.62,0.00
24.6,24.6,61.7,189.7,19.01,8.31,15.44,23.61,33.62,0.00,24.7,61.8,189.6,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.7,189.6,19.01,8.31,15.44,23.61,33.62,0.00
24.7,24.7,61.8,189.6,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.7,189.7,19.01,8.31,15.44,23.61,33.62,0.00,24.7,61.8,189.6,19.01,8.31,15.44,23.61,33.62,0.00
24.7,24.7,61.8,189.6,19.01,8.31,15.44,23.61,33.62,0.00,24.7,61.8,189.6,19.01,8.31,15.44,23.61,33.62,0.00,24.7,61.8,189.9,19.01,8.31,15.44,23.61,33.62,0.00
24.7,24.7,61.8,189.9,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.3,189.9,19.01,8.31,15.44,23.61,33.62,0.00,24.7,61.8,189.6,19.01,8.31,15.44,23.61,33.62,0.00
24.6,24.6,61.3,189.9,19.01,8.31,15.44,23.61,33.62,0.00,24.7,61.8,189.9,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.3,190.2,19.01,8.31,15.44,23.61,33.62,0.00
24.6,24.6,61.3,190.2,19.01,8.31,15.44,23.61,33.62,0.00,24.6,61.3,190.1,25.880783015462693,7.799528207297109,6.82568098208719,24.030801427774517,35.46320636737848,0.0,24.6,61.3,189.9,19.01,8.31,15.44,23.61,33.62,0.00
24.6,24.6,61.3,190.1,25.880783015462693,7.799528207297109,6.82568098208719,24.030801427774517,35.46320636737848,0.0,24.6,61.3,190.2,19.01,8.31,15.44,23.61,33.62,0.00,24.7,61.5,190,25.880783015462693,7.799528207297109,6.82568098208719,24.030801427774517,35.46320636737848,0.0
24.7,24.7,61.5,190,25.880783015462693,7.799528207297109,6.82568098208719,24.030801427774517,35.46320636737848,0.0,24.7,61.5,189.9,25.880783015462693,7.799528207297109,6.82568098208719,24.030801427774517,35.46320636737848,0.0,24.6,61.3,190.1,25.880783015462693,7.799528207297109,6.82568098208719,24.030801427774517,35.46320636737848,0.0
24.7,24.7,61.5,189.9,25.880783015462693,7.799528207297109,6.82568098208719,24.030801427774517,35.46320636737848,0.0,24.7,61.5,190,25.880783015462693,7.799528207297109,6.82568098208719,24.030801427774517,35.46320636737848,0.0,24.7,61.5,189.9,25.880783015462693,7.799528207297109,6.82568098208719,24.030801427774517,35.46320636737848,0.0
24.7,24.7,61.5,189.9,25.880783015462693,7.799528207297109,6.82568098208719,24.030801427774517,35.46320636737848,0.0,24.7,61.6,190.2,25.880783015462693,7.799528207297109,6.82568098208719,24.030801427774517,35.46320636737848,0.0,24.7,61.5,189.9,25.880783015462693,7.799528207297109,6.82568098208719,24.030801427774517,35.46320636737848,0.0
24.7,24.7,61.6,190.2,25.880783015462693,7.799528207297109,6.82568098208719,24.030801427774517,35.46320636737848,0.0,24.7,61.5,189.9,25.880783015462693,7.799528207297109,6.82568098208719,24.030801427774517,35.46320636737848,0.0,24.7,61.6,190.1,25.880783015462693,7.799528207297109,6.82568098208719,24.030801427774517,35.46320636737848,0.0
24.7,24.7,61.6,190.1,25.880783015462693,7.799528207297109,6.82568098208719,24.030801427774517,35.46320636737848,0.0,24.7,61.6,190,25.880783015462693,7.799528207297109,6.82568098208719,24.030801427774517,35.46320636737848,0.0,24.7,61.6,190.2,25.880783015462693,7.799528207297109,6.82568098208719,24.030801427774517,35.46320636737848,0.0
24.7,24.7,61.6,190,25.880783015462693,7.799528207297109,6.82568098208719,24.030801427774517,35.46320636737848,0.0,24.7,61.6,190.1,25.880783015462693,7.799528207297109,6.82568098208719,24.030801427774517,35.46320636737848,0.0,24.7,61.6,190.2,25.880783015462693,7.799528207297109,6.82568098208719,24.030801427774517,35.46320636737848,0.0
24.8,24.8,61.2,189.7,25.880783015462693,7.799528207297109,6.82568098208719,24.030801427774517,35.46320636737848,0.0,24.8,61.2,189.7,25.88,7.80,6.83,24.03,35.46,0.00,24.8,61.2,189.8,25.88,7.80,6.83,24.03,35.46,0.00
24.8,24.8,61.2,189.7,25.88,7.80,6.83,24.03,35.46,0.00,24.8,61.2,189.7,25.880783015462693,7.799528207297109,6.82568098208719,24.030801427774517,35.46320636737848,0.0,24.8,61.2,189.8,25.88,7.80,6.83,24.03,35.46,0.00
24.8,24.8,61.2,189.8,25.88,7.80,6.83,24.03,35.46,0.00,24.7,61.9,189.8,25.88,7.80,6.83,24.03,35.46,0.00,24.8,61.2,189.7,25.88,7.80,6.83,24.03,35.46,0.00
24.7,24.7,61.9,189.8,25.88,7.80,6.83,24.03,35.46,0.00,24.8,61.2,189.8,25.88,7.80,6.83,24.03,35.46,0.00,24.7,61.9,189.9,25.88,7.80,6.83,24.03,35.46,0.00
24.7,24.7,61.9,189.9,25.88,7.80,6.83,24.03,35.46,0.00,24.7,61.9,189.9,25.88,7.80,6.83,24.03,35.46,0.00,24.7,61.9,189.8,25.88,7.80,6.83,24.03,35.46,0.00
24.7,24.7,61.9,189.9,25.88,7.80,6.83,24.03,35.46,0.00,24.7,61.9,189.9,25.88,7.80,6.83,24.03,35.46,0.00,24.7,61.8,189.9,25.88,7.80,6.83,24.03,35.46,0.00
24.7,24.7,61.8,189.9,25.88,7.80,6.83,24.03,35.46,0.00,24.7,61.8,189.9,25.88,7.80,6.83,24.03,35.46,0.00,24.7,61.9,189.9,25.88,7.80,6.83,24.03,35.46,0.00
24.7,24.7,61.8,189.9,25.88,7.80,6.83,24.03,35.46,0.00,24.7,61.8,189.9,25.88,7.80,6.83,24.03,35.46,0.00,24.7,61.8,189.9,25.88,7.80,6.83,24.03,35.46,0.00
24.7,24.7,61.8,189.9,25.88,7.80,6.83,24.03,35.46,0.00,24.7,61.8,189.9,25.88,7.80,6.83,24.03,35.46,0.00,24.7,61.8,189.9,25.88,7.80,6.83,24.03,35.46,0.00
24.7,24.7,61.4,190.2,25.88,7.80,6.83,24.03,35.46,0.00,24.7,61.4,190.3,25.88,7.80,6.83,24.03,35.46,0.00,24.7,61.4,190.4,25.88,7.80,6.83,24.03,35.46,0.00
24.7,24.7,61.4,190.3,25.88,7.80,6.83,24.03,35.46,0.00,24.7,61.4,190.2,25.88,7.80,6.83,24.03,35.46,0.00,24.7,61.4,190.4,25.88,7.80,6.83,24.03,35.46,0.00
24.7,24.7,61.4,190.4,25.88,7.80,6.83,24.03,35.46,0.00,24.7,62.1,190.4,25.88,7.80,6.83,24.03,35.46,0.00,24.7,61.4,190.3,25.88,7.80,6.83,24.03,35.46,0.00
24.7,24.7,62.1,190.4,25.88,7.80,6.83,24.03,35.46,0.00,24.7,61.4,190.4,25.88,7.80,6.83,24.03,35.46,0.00,24.7,62.1,190.3,25.88,7.80,6.83,24.03,35.46,0.00
24.7,24.7,62.1,190.3,25.88,7.80,6.83,24.03,35.46,0.00,24.7,62.1,190.4,25.88,7.80,6.83,24.03,35.46,0.00,24.7,62.1,190.3,25.88,7.80,6.83,24.03,35.46,0.00
24.7,24.7,62.1,190.3,25.88,7.80,6.83,24.03,35.46,0.00,24.7,62.1,190.2,25.88,7.80,6.83,24.03,35.46,0.00,24.7,62.1,190.3,25.88,7.80,6.83,24.03,35.46,0.00
24.7,24.7,62.1,190.2,25.88,7.80,6.83,24.03,35.46,0.00,24.7,62.1,190.3,25.88,7.80,6.83,24.03,35.46,0.00,24.7,62.1,190.3,25.88,7.80,6.83,24.03,35.46,0.00
24.7,24.7,62.1,190.3,25.88,7.80,6.83,24.03,35.46,0.00,24.7,62.1,190.5,25.88,7.80,6.83,24.03,35.46,0.00,24.7,62.1,190.2,25.88,7.80,6.83,24.03,35.46,0.00
24.7,24.7,62.1,190.5,25.88,7.80,6.83,24.03,35.46,0.00,24.7,62.1,190.3,25.88,7.80,6.83,24.03,35.46,0.00,24.7,62.1,190.2,25.88,7.80,6.83,24.03,35.46,0.00
24.7,24.7,61.3,191,29.494616982812122,4.48102934544207,4.568529875456294,24.641614018587116,36.8142097777024,0.0,24.7,61.3,191,29.494616982812122,4.48102934544207,4.568529875456294,24.641614018587116,36.8142097777024,0.0,24.7,61.3,191,29.494616982812122,4.48102934544207,4.568529875456294,24.641614018587116,36.8142097777024,0.0
24.7,24.7,61.3,191,29.494616982812122,4.48102934544207,4.568529875456294,24.641614018587116,36.8142097777024,0.0,24.7,61.3,191,29.494616982812122,4.48102934544207,4.568529875456294,24.641614018587116,36.8142097777024,0.0,24.7,61.3,191,29.494616982812122,4.48102934544207,4.568529875456294,24.641614018587116,36.8142097777024,0.0
24.7,24.7,61.3,191,29.494616982812122,4.48102934544207,4.568529875456294,24.641614018587116,36.8142097777024,0.0,24.7,61.3,191,29.494616982812122,4.48102934544207,4.568529875456294,24.641614018587116,36.8142097777024,0.0,24.7,61.8,190.9,29.494616982812122,4.48102934544207,4.568529875456294,24.641614018587116,36.8142097777024,0.0
24.7,24.7,61.8,190.9,29.494616982812122,4.48102934544207,4.568529875456294,24.641614018587116,36.8142097777024,0.0,24.7,61.3,191,29.494616982812122,4.48102934544207,4.568529875456294,24.641614018587116,36.8142097777024,0.0,24.7,61.8,191,29.494616982812122,4.48102934544207,4.568529875456294,24.641614018587116,36.8142097777024,0.0
