t2016,t+AF8-degree+AF8-celsius,umidade,altitude,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct,t+AF8-degree+AF8-celsius,umidade,altitude,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct,t+AF8-degree+AF8-celsius,umidade,altitude,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct
27.9,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,31.7861019,49.12120839,202,17.45,16.85,5.13,33.5,25.99,1.08,32.09072794,48.73103549,202,17.45,16.85,5.13,33.5,25.99,1.08
27.9,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,31.7861019,49.12120839,202,17.45,16.85,5.13,33.5,25.99,1.08,31.37993385,50.48681356,202,17.45,16.85,5.13,33.5,25.99,1.08
27.9,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,31.7861019,49.12120839,202,17.45,16.85,5.13,33.5,25.99,1.08,31.37993385,50.48681356,202,17.45,16.85,5.13,33.5,25.99,1.08
27.9,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,31.7861019,49.12120839,202,17.45,16.85,5.13,33.5,25.99,1.08,31.37993385,50.48681356,202,17.45,16.85,5.13,33.5,25.99,1.08
27.9,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,31.7861019,49.12120839,202,17.45,16.85,5.13,33.5,25.99,1.08,31.37993385,50.48681356,202,17.45,16.85,5.13,33.5,25.99,1.08
27.9,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,31.7861019,49.12120839,202,17.45,16.85,5.13,33.5,25.99,1.08,31.37993385,50.48681356,202,17.45,16.85,5.13,33.5,25.99,1.08
27.9,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,31.37993385,50.48681356,202,17.45,16.85,5.13,33.5,25.99,1.08,31.7861019,49.12120839,202,17.45,16.85,5.13,33.5,25.99,1.08
27.9,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,31.37993385,50.48681356,202,17.45,16.85,5.13,33.5,25.99,1.08,25.59203915,73.31192855,197,17.45,16.85,5.13,33.5,25.99,1.08
27.9,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,31.37993385,50.48681356,202,17.45,16.85,5.13,33.5,25.99,1.08,25.59203915,73.31192855,197,17.45,16.85,5.13,33.5,25.99,1.08
27.9,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,31.37993385,50.48681356,202,17.45,16.85,5.13,33.5,25.99,1.08,25.59203915,73.31192855,197,17.45,16.85,5.13,33.5,25.99,1.08
27.9,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,31.37993385,50.48681356,202,17.45,16.85,5.13,33.5,25.99,1.08,25.59203915,73.31192855,197,17.45,16.85,5.13,33.5,25.99,1.08
27.9,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,31.37993385,50.48681356,202,17.45,16.85,5.13,33.5,25.99,1.08,25.59203915,73.31192855,197,17.45,16.85,5.13,33.5,25.99,1.08
27.9,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,25.59203915,73.31192855,197,17.45,16.85,5.13,33.5,25.99,1.08,31.37993385,50.48681356,202,17.45,16.85,5.13,33.5,25.99,1.08
27.9,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,25.59203915,73.31192855,197,17.45,16.85,5.13,33.5,25.99,1.08,31.37993385,50.48681356,202,17.45,16.85,5.13,33.5,25.99,1.08
27.9,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,25.59203915,73.31192855,197,17.45,16.85,5.13,33.5,25.99,1.08,31.37993385,50.48681356,202,17.45,16.85,5.13,33.5,25.99,1.08
27.9,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,25.59203915,73.31192855,197,17.45,16.85,5.13,33.5,25.99,1.08,31.37993385,50.48681356,202,17.45,16.85,5.13,33.5,25.99,1.08
27.9,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,25.59203915,73.31192855,197,17.45,16.85,5.13,33.5,25.99,1.08,31.37993385,50.48681356,202,17.45,16.85,5.13,33.5,25.99,1.08
27.9,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,25.59203915,73.31192855,197,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.21438532,197,17.45,16.85,5.13,33.5,25.99,1.08
27.9,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,25.59203915,73.31192855,197,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.21438532,197,17.45,16.85,5.13,33.5,25.99,1.08
27.9,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,25.59203915,73.31192855,197,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.21438532,197,17.45,16.85,5.13,33.5,25.99,1.08
27.8,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.21438532,197,17.45,16.85,5.13,33.5,25.99,1.08,25.59203915,73.31192855,197,17.45,16.85,5.13,33.5,25.99,1.08
27.8,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.21438532,197,17.45,16.85,5.13,33.5,25.99,1.08,25.59203915,73.31192855,197,17.45,16.85,5.13,33.5,25.99,1.08
27.8,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.21438532,197,17.45,16.85,5.13,33.5,25.99,1.08,25.59203915,73.31192855,197,17.45,16.85,5.13,33.5,25.99,1.08
27.8,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.21438532,197,17.45,16.85,5.13,33.5,25.99,1.08,25.59203915,73.31192855,197,17.45,16.85,5.13,33.5,25.99,1.08
27.8,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.21438532,197,17.45,16.85,5.13,33.5,25.99,1.08,25.59203915,73.31192855,197,17.45,16.85,5.13,33.5,25.99,1.08
27.8,25.49049714,73.21438532,197,17.45,16.85,5.13,33.5,25.99,1.08,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.40947177,197,17.45,16.85,5.13,33.5,25.99,1.08
27.8,25.49049714,73.21438532,197,17.45,16.85,5.13,33.5,25.99,1.08,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.40947177,197,17.45,16.85,5.13,33.5,25.99,1.08
27.8,25.49049714,73.21438532,197,17.45,16.85,5.13,33.5,25.99,1.08,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.40947177,197,17.45,16.85,5.13,33.5,25.99,1.08
27.8,25.49049714,73.21438532,197,17.45,16.85,5.13,33.5,25.99,1.08,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.40947177,197,17.45,16.85,5.13,33.5,25.99,1.08
27.8,25.49049714,73.21438532,197,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.40947177,197,17.45,16.85,5.13,33.5,25.99,1.08,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08
27.8,25.49049714,73.21438532,197,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.40947177,197,17.45,16.85,5.13,33.5,25.99,1.08,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08
27.8,25.49049714,73.40947177,197,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.21438532,197,17.45,16.85,5.13,33.5,25.99,1.08,25.59203915,73.31192855,199,17.45,16.85,5.13,33.5,25.99,1.08
27.8,25.49049714,73.40947177,197,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.21438532,197,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.21438532,197,17.45,16.85,5.13,33.5,25.99,1.08
27.8,25.49049714,73.40947177,197,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.21438532,197,17.45,16.85,5.13,33.5,25.99,1.08,31.07530781,51.75487551,202,17.45,16.85,5.13,33.5,25.99,1.08
27.8,31.07530781,51.75487551,202,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.40947177,197,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.21438532,197,17.45,16.85,5.13,33.5,25.99,1.08
27.8,31.07530781,51.75487551,202,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.21438532,197,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.40947177,197,17.45,16.85,5.13,33.5,25.99,1.08
27.8,31.07530781,51.75487551,202,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.21438532,197,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.40947177,197,17.45,16.85,5.13,33.5,25.99,1.08
27.8,31.07530781,51.75487551,202,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.21438532,197,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.40947177,197,17.45,16.85,5.13,33.5,25.99,1.08
27.8,31.07530781,51.75487551,202,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.60455822,198,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.21438532,197,17.45,16.85,5.13,33.5,25.99,1.08
27.8,25.49049714,73.60455822,198,17.45,16.85,5.13,33.5,25.99,1.08,31.07530781,51.75487551,202,17.45,16.85,5.13,33.5,25.99,1.08,25.49049714,73.21438532,197,17.45,16.85,5.13,33.5,25.99,1.08
27.8,25.49049714,73.60455822,198,17.45,16.85,5.13,33.5,25.99,1.08,30.66913977,50.58435679,202,11.694359275404283,22.68585911872851,0.9210155763487007,34.026408792882556,29.44949288612646,1.2228643505094938,31.07530781,51.75487551,202,17.45,16.85,5.13,33.5,25.99,1.08
